C(at%),Al(at%),V(at%),Cr(at%),Mn(at%),Fe(at%),Co(at%),Ni(at%),Cu(at%),Mo(at%),Config_Entropy,(0-T)*Entropy,Enthalpy_FCC,Hom_Temp(K),R(%),Anneal_Temp(K),Anneal_Time(h),grain(um),melting point(C),G_RT_FCC,H_RT_FCC,phase_fraction_fcc,phase_fraction_bcc,second_phase_fraction,CR(%),YS(Mpa)
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,60,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,92,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,0,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,91,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,91,455
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1473,92,1073,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,65,455
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,50,0,0,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,50,939
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,50,0,0,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,70,939
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,50,0,0,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,70,939
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,50,0,0,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,70,939
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,50,0,0,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,70,939
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,50,0,0,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,0,939
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,50,0,0,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,63,939
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,70,0,0,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,50,1068
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,70,0,0,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,70,1068
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,70,0,0,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,70,1068
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,70,0,0,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,70,1068
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,70,0,0,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,70,1068
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,70,0,0,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,0,1068
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,70,0,0,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,63,1068
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,70,1073,1,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,50,366
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,70,1073,1,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,70,366
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,70,1073,1,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,70,366
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,70,1073,1,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,70,366
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,70,1073,1,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,70,366
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,70,1073,1,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,0,366
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,70,1073,1,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,63,366
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,70,1173,1,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,50,261
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,70,1173,1,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,70,261
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,70,1173,1,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,70,261
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,70,1173,1,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,70,261
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,70,1173,1,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,70,261
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,70,1173,1,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,0,261
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,70,1173,1,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,63,261
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,70,1273,1,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,50,210
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,70,1273,1,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,70,210
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,70,1273,1,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,70,210
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,70,1273,1,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,70,210
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,70,1273,1,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,70,210
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,70,1273,1,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,0,210
0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,12.19805178,-3635.01943,-10349.469,1373,70,1273,1,12.89144928,1385.44,-10349.469,864.78486,0.375,0.625,0,63,210
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,60,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,92,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,92,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,0,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,0,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,60,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,92,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,0,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,91,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,91,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,65,1072
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,60,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,92,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,92,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,0,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,0,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,60,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,92,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,0,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,1011
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1273,50,873,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,1011
